0,0,-0.0764162592657878
0.05774467022710264,-0.08122808264515302,-0.09433050469559874
0.0391665733536887,-0.04673388790854809,0
0,0,-0.0938820033932893
0,0,0.03729677083581595
0.052740199026297896,0,0
-0.053826691691803145,0,-0.05624379253246228
-0.016764012221130775,0.08325396710105884,0
0,0,-0.07582200803883872
-0.03932629781341648,0.017516121228711892,0
-0.0039546053964794325,0.04874613105863965,0
-0.026575233714582397,0.07654640481329075,0
0.03275156096879614,0,-0.07841374758118003
0,-0.0020612959075483606,-0.0940850072066186
0,0.02943123306386053,-0.0662811405923388
0,0,0
0,0.0904934776536539,0.015558961560240614
-0.02326207342199202,0.07138982537461208,0
0,0,0.08994385310429825
0.08820270226109098,-0.017319991462044257,0
-0.09968305000889482,0.008021911417677163,0.05728887708850572
0.0609138969028071,0.027074218060391037,0
0,0,-0.093508173761152
0,0,0
-0.05008815486931544,0,-0.07810227454112813
0,-0.08609692429383053,-0.0680748950612305
0,-0.009059673990867226,-0.03559964672253482
-0.03759901465988591,0,0
-0.048315833346900816,-0.049308370203050234,0
0,-0.05492519733627959,0
0.04376709455235797,0,0
0,0.008940432715780891,-0.05588005039546469
-0.021020398028340076,0,0
0.04749025001914195,-0.07486333553805456,0
0,0,-0.08585462442261815
0,0.048768423733424215,-0.016765547446994905
0.012143464205738724,0,0
0,0,-0.06569658096445627
0,-0.030613823087475664,0
0,-0.0015298499101039642,0
-0.096559960655353,0.02242567222061978,-0.019535057396176073
-0.05982939771184812,0,0
-0.0141519170805368,0,-0.04669290978542706
0,0.08288892788051547,0.0675385500298592
0.045093037248254475,0,0
0,0,0
0,0,0.05182323654328805
-0.0319429529996024,-0.041756942517773066,0.07348396471738056
-0.03585480892786712,0,0
0.07323367147331442,0,0.05762328974504527
0,0.023037206511807323,1
0.013193303468440859,0,1
0.012889366648039483,0.08501344042169465,0.9915538518082491
0.06555363132914593,0,1
0,0,1
-0.062415581584523094,0,1
-0.009818276513541585,0,1
0,0,1
0.010041816910222365,0.04232218932659937,0.9628919483723181
0,-0.09454749075992981,1
-0.021746189425467174,-0.020288967992417833,0.9128383963009596
-0.04998743502021841,0.05702712329895329,1
-0.06335545101523063,-0.05843261881571842,0.9398431796526628
-0.08211703749987974,0,1.0506573370812866
0,-0.02190428977221537,1
-0.0626374299574865,0,1.0585463610993844
-0.07981047549214154,0,1.022278349964299
0,0,1
0,0,0.9144655067742822
0,0,1
0,-0.0013477914499724075,1.0725297955559419
0,0,0.9154213972527832
0,0,1
0,-0.07862445308368804,1.0028716502110497
-0.07166387059466102,0,1
0,-0.06436902687113528,1
0.04296489039376225,0,1
0,0.03641516560820621,1
0.008275530396996134,0.07025853326627599,0.9906619355244436
-0.048406181505645664,-0.09511829943497917,1
0.038340683810328596,0,1
0,0,1
0.012814388276759,-0.06556515602403146,0.9178494456910038
0.005740347977342644,0,1
-0.037403023995351434,0,1
-0.032609700321544074,0,1.022257347266286
0.08432070176534562,0,1
-0.03763959363293954,0,1
0.040256532581561755,0.04728362331506364,1
0,0,0.9352551790412951
0.0883386590622624,0.04391953462027029,1
0,0.04343065267350216,0.9695963015913616
0,0,1
0.04738150226006341,0,0.9167439877382499
0,0,1.0701940788690862
0,-0.020552004628249687,1.082016833611529
0.09188481600882878,0,0.923837346481175
-0.044465513157522146,0,0.9757699009024752
0,0,1.0158165246561686
0,0,0.941321163137037
-0.045354860557413626,1,0
0.009075400765173769,0.9981618559658029,0
0,1,-0.0590356524526366
0,1,0
0,0.9150367148226074,0
0.0006064976412995249,0.9713637527206692,0.005678794270288695
0,1,0.04359352953665277
-0.03212697091238603,1.0462267260006262,0.014283008116929424
0,0.940782810087336,-0.09922486842448885
0.020166477314522077,1,0.0033824941649516493
0.024006741745532162,1,0.006191236074806913
0.015869239607258834,1,0.0940625286180557
0.09752669445539763,1,-0.05047372484154196
0.04425686691591446,1,-0.06878300065736101
0.053499958028514455,1.0630651723982059,0
0,1.0596594731629194,-0.017772013136830828
0.06659505703948565,1,-0.0030913842177064665
0.002056184558019175,1,0.04894953309094344
-0.08660021922462653,1,-0.011503295570997316
0,1,0
-0.058222121703486465,0.9415416661459707,0.07720505793980573
0.03983900670808194,1,0
-0.06628927842248045,1.030613399647305,0
-0.021488173960082735,0.9799431281870051,0
0.04321045908677362,0.9517535075005716,0.02199004695816384
0,1,-0.03669416915178651
-0.06201982636371355,1,0.025177301067596025
0,1.0212519808791216,0
-0.07227605167260286,0.9276195986477587,0
0.050275262297326345,0.9480987207827523,0.0436316284629541
-0.0544760593816521,1,0
0.0910641643207688,0.9089961320986495,0
0,1,0
0.032585035022897446,0.9549148859352873,0.02264844729399225
0,1,0
-0.010037217471161083,1,0.05012249822705622
0,1,-0.007484839041502031
0.042987011757306626,1,-0.03397654817054728
0,1,0
0,1,0
