-0.08736685371334399, -0.010477099054477641, -0.15902520674498768, -0.03436665644902746
0.02197847361502453, -0.18277906277061942, -0.041836704887922675, -0.1629117875207239
-0.048399696454688966, 0.11817376507322669, -0.08015195480809575, 0.009281293108681555
-0.10997544207842326, -0.007672700386225782, 0.12824277874066148, -0.0020212579971339486
-0.0792655328588944, -0.017379759924263775, -0.06742967252408716, -0.0831170892900142
-0.17598721680022503, 0.027339224298982123, -0.08459094970514797, 0.08582113772049645
-0.05780412502027819, 0.7536793108413795, -0.13490798221112857, 0.12822221203852527
-0.0774038520196066, -0.03354224760691534, -0.047528881280276186, -0.09128316023854506
-0.04016216912655429, -0.06303636431493213, 0.08331699608231014, 0.9948187835092862
0.04108462118732396, -0.19065558206094652, -0.07793983885794006, 0.10201382523686324
0.9999656268650999, -0.012997269645812205, -0.09132509957396626, 0.024940186876830268
-0.19833508777889253, -0.09127083917770082, 0.28101007317860316, 0.10519456352612913
0.04754620409276616, -0.03262611661476591, -0.061391877064706855, -0.10804687528737608
0.8381704426036487, -0.1916869391894674, 0.015607082488464933, -0.06375267948211796
0.7150876554753359, 0.08669790205619265, 0.05847089274809946, 0.08161664512867658
-0.07077417938506392, 0.07141623674256771, -0.03624020696695089, 0.1270026759478088
0.12075400790095267, -0.11400965266327905, 0.12486153426906808, -0.20514957935620534
0.11249875908288347, -0.13303902863499056, 0.2899638164206167, 0.30424716530156476
0.1283346186529839, 0.11172056602155458, -0.04853885788738897, 0.8007726342469162
-0.010021537305921356, -0.09073958491933251, -0.07073759569846184, -0.08667090052088931
-0.08486918077801989, -0.07094473724248503, 0.07188562435153284, -0.19911962784504525
0.06011794583090375, -0.09140047336633446, -0.06856622072097691, -0.08890346941052944
-0.08610541183541143, 0.12193765366763677, -0.04944853469781512, 0.11562212153184148
-0.1027996598443042, 0.1088974373315745, -0.0037548327592760193, -0.07500854476813602
-0.05195376287467059, 0.8307448130097953, 0.1283350178523519, -0.027732538096400805
0.12601982232018377, -0.08758696991703835, 0.02861922463257491, 0.025078014259947743
0.6760535213183018, 0.1309338033688502, -0.05321917346292996, -0.20603494899772654
-0.07185900755079777, 0.754100682099722, 0.5242493446716096, 0.06971577501963377
0.9470115965449756, 0.11101281872314164, -0.0791162217735014, 0.062065063604267355
0.08953756187099497, 0.9813472682969836, 0.12433071166295967, 0.1276503852534318
0.11274363024129098, -0.19920864536584953, -0.21459210165440487, -0.01967256722739866
0.9655063836550514, 0.9877245483810067, -0.03894756431347966, 0.31371614309143325
0.6422349281786593, 0.17965222343564097, -0.05916528604667915, -0.060454366089711394
